id_cuadra,direccion,fecha,tiempo,ocupacion,lugares_cuadra,ocupacion_max,dispon_parq,altas_bajas(dia)
74,Maipu 653,08-11-19,19:26:28,6,20,10,green,128
4,Rodriguez 552,08-11-19,19:31:57,9,28,12,green,166
6,General Pinto 759,08-11-19,19:31:15,7,30,14,green,216
11,San Martín 658,08-11-19,19:30:25,11,30,14,green,271
16,San Martín 852,08-11-19,19:34:04,3,32,10,green,127
19,Sarmiento 543,08-11-19,19:33:42,5,22,15,green,141
22,Belgrano 768,08-11-19,19:32:32,6,35,18,green,204
42,Mitre 552,08-11-19,19:33:59,6,19,10,green,130
44,Alem 362,08-11-19,19:33:56,8,26,15,green,145
45,Alem 480,08-11-19,19:34:13,9,29,13,green,236
46,Alem 556,08-11-19,19:33:39,11,24,13,green,146
47,Alem 658,08-11-19,19:31:40,5,18,11,green,120
55,14 de Julio 467,08-11-19,19:31:50,4,13,7,green,57
57,Yrigoyen 753,08-11-19,19:34:12,10,24,12,green,131
61,Chacabuco 357,08-11-19,19:32:29,9,22,14,green,142
72,Maipu 453,08-11-19,19:30:11,4,33,11,green,93
73,Maipu 547,08-11-19,19:34:39,5,21,13,green,87
74,Maipu 653,08-11-19,19:30:26,5,20,10,green,128
75,Maipu 333,08-11-19,19:34:33,6,31,10,green,135
80,General Paz 447,08-11-19,19:33:07,1,36,15,green,145
81,General Paz 547,08-11-19,19:31:16,6,17,8,green,81
82,General Paz 647,08-11-19,19:33:11,3,34,14,green,137
87,Av. España 545,08-11-19,19:34:27,0,10,2,green,22
91,Av. España 957,08-11-19,19:30:47,2,13,4,green,54
5,9 de Julio 441,08-11-19,19:33:27,16,26,20,green,254
11,San Martín 658,08-11-19,19:40:07,13,30,14,green,274
15,General Pinto 631,08-11-19,19:31:48,10,25,13,green,132
19,Sarmiento 543,08-11-19,19:38:36,6,22,15,green,142
22,Belgrano 768,08-11-19,19:32:32,5,35,18,green,204
34,Sarmiento 849,08-11-19,19:40:14,8,24,13,green,155
39,Chacabuco 442,08-11-19,19:40:09,6,25,15,green,148
41,Mitre 446,08-11-19,19:36:55,6,16,8,green,54
51,Chacabuco 562,08-11-19,19:40:08,7,21,14,green,111
55,14 de Julio 467,08-11-19,19:36:44,3,13,7,green,58
57,Yrigoyen 753,08-11-19,19:40:10,9,24,12,green,132
65,Rodriguez 746,08-11-19,19:37:54,6,23,10,green,159
81,General Paz 547,08-11-19,19:31:16,5,17,8,green,81
83,General Paz 739,08-11-19,19:37:09,5,18,10,green,97
87,Av. España 545,08-11-19,19:36:09,1,10,2,green,23
4,Rodriguez 552,08-11-19,19:43:33,8,28,12,green,168
6,General Pinto 759,08-11-19,19:42:23,9,30,14,green,221
7,San Martín 758,08-11-19,19:42:48,5,28,11,green,121
17,Belgrano 660,08-11-19,19:40:16,4,23,17,green,174
19,Sarmiento 543,08-11-19,19:44:55,7,22,15,green,143
23,Belgrano 364,08-11-19,19:42:18,2,17,6,green,58
24,Belgrano 868,08-11-19,19:44:03,2,18,9,green,114
27,General Pinto 843,08-11-19,19:43:01,10,22,13,green,195
33,Sarmiento 755,08-11-19,19:43:12,4,32,13,green,189
38,Mitre 948,08-11-19,19:43:09,7,20,9,green,85
39,Chacabuco 442,08-11-19,19:43:05,5,25,15,green,149
41,Mitre 446,08-11-19,19:43:50,4,16,8,green,57
48,Alem 770,08-11-19,19:42:34,6,17,9,green,116
52,Chacabuco 646,08-11-19,19:40:14,5,21,10,green,103
57,Yrigoyen 753,08-11-19,19:40:10,8,24,12,green,132
61,Chacabuco 357,08-11-19,19:40:06,8,22,14,green,143
65,Rodriguez 746,08-11-19,19:41:59,7,23,10,green,160
72,Maipu 453,08-11-19,19:44:12,3,33,11,green,94
76,Maipu 741,08-11-19,19:43:54,5,24,17,green,128
89,Av. España 737,08-11-19,19:45:01,3,19,7,green,113
94,Av. España 436,08-11-19,19:43:03,1,,2,green,19
98,Av. España 864,08-11-19,19:42:28,4,,5,green,37
8,Sarmiento 641,08-11-19,19:48:48,4,22,10,green,95
11,San Martín 658,08-11-19,19:47:52,12,30,14,green,275
14,Rodriguez 464,08-11-19,19:49:14,1,30,5,green,94
16,San Martín 852,08-11-19,19:45:29,2,32,10,green,129
17,Belgrano 660,08-11-19,19:45:22,3,23,17,green,175
24,Belgrano 868,08-11-19,19:46:20,3,18,9,green,115
27,General Pinto 843,08-11-19,19:49:23,8,22,13,green,197
31,Sarmiento 351,08-11-19,19:50:03,0,18,8,green,80
32,Sarmiento 453,08-11-19,19:47:45,11,27,14,green,137
35,Sarmiento 945,08-11-19,19:47:38,0,18,11,green,109
37,Mitre 846,08-11-19,19:47:31,3,20,7,green,92
38,Mitre 948,08-11-19,19:50:18,6,20,9,green,86
44,Alem 362,08-11-19,19:47:08,7,26,15,green,148
45,Alem 480,08-11-19,19:50:05,8,29,13,green,238
46,Alem 556,08-11-19,19:50:21,10,24,13,green,151
51,Chacabuco 562,08-11-19,19:47:37,8,21,14,green,112
57,Yrigoyen 753,08-11-19,19:48:59,6,24,12,green,134
58,Yrigoyen 847,08-11-19,19:47:16,5,24,15,green,125
61,Chacabuco 357,08-11-19,19:47:30,7,22,14,green,144
65,Rodriguez 746,08-11-19,19:46:08,6,23,10,green,161
73,Maipu 547,08-11-19,19:45:54,4,21,13,green,89
81,General Paz 547,08-11-19,19:47:07,4,17,8,green,82
83,General Paz 739,08-11-19,19:50:04,4,18,10,green,98
95,Av. España 526,08-11-19,19:45:10,1,,3,green,41
98,Av. España 864,08-11-19,19:42:28,3,,5,green,37
2,General Pinto 545,08-11-19,19:51:03,2,27,15,green,220
3,San Martín 452,08-11-19,19:50:30,3,19,10,green,87
4,Rodriguez 552,08-11-19,19:50:44,9,28,12,green,169
5,9 de Julio 441,08-11-19,19:52:46,14,26,20,green,258
8,Sarmiento 641,08-11-19,19:51:47,3,22,10,green,98
11,San Martín 658,08-11-19,19:54:50,9,30,14,green,278
15,General Pinto 631,08-11-19,19:52:30,9,25,13,green,135
17,Belgrano 660,08-11-19,19:52:20,2,23,17,green,176
22,Belgrano 768,08-11-19,19:52:45,4,35,18,green,205
27,General Pinto 843,08-11-19,19:54:47,9,22,13,green,198
36,Mitre 758,08-11-19,19:52:41,4,15,7,green,86
37,Mitre 846,08-11-19,19:53:33,2,20,7,green,93
41,Mitre 446,08-11-19,19:52:34,5,16,8,green,58
62,9 de Julio 753,08-11-19,19:51:51,9,21,14,green,160
76,Maipu 741,08-11-19,19:54:44,2,24,17,green,137
83,General Paz 739,08-11-19,19:52:09,3,18,10,green,99
95,Av. España 526,08-11-19,19:51:38,0,,3,green,42
98,Av. España 864,08-11-19,19:54:06,2,,5,green,38
7,San Martín 758,08-11-19,20:00:09,4,28,11,green,121
21,Belgrano 540,08-11-19,20:00:06,6,29,20,green,196
24,Belgrano 868,08-11-19,20:00:07,1,18,9,green,117
27,General Pinto 843,08-11-19,19:56:55,8,22,13,green,199
29,San Martín 364,08-11-19,19:56:12,7,19,10,green,93
32,Sarmiento 453,08-11-19,19:57:11,10,27,14,green,138
37,Mitre 846,08-11-19,19:57:42,3,20,7,green,94
46,Alem 556,08-11-19,20:00:21,9,24,13,green,152
48,Alem 770,08-11-19,19:58:56,4,17,9,green,118
52,Chacabuco 646,08-11-19,20:00:07,3,21,10,green,105
53,Chacabuco 752,08-11-19,20:00:15,7,21,9,green,89
58,Yrigoyen 847,08-11-19,19:57:45,4,24,15,green,126
61,Chacabuco 357,08-11-19,20:00:13,5,22,14,green,147
72,Maipu 453,08-11-19,20:00:21,1,33,11,green,95
73,Maipu 547,08-11-19,19:57:01,3,21,13,green,90
81,General Paz 547,08-11-19,19:57:01,2,17,8,green,84
86,Av. España 481,08-11-19,20:00:06,0,10,4,green,46
98,Av. España 864,08-11-19,19:58:43,1,,5,green,39
4,Rodriguez 552,08-11-19,20:02:38,8,28,12,green,170
11,San Martín 658,08-11-19,20:03:00,8,30,14,green,280
16,San Martín 852,08-11-19,20:03:22,0,32,10,green,131
17,Belgrano 660,08-11-19,20:03:59,1,23,17,green,177
24,Belgrano 868,08-11-19,20:03:03,0,18,9,green,119
29,San Martín 364,08-11-19,20:04:25,6,19,10,green,94
32,Sarmiento 453,08-11-19,20:00:48,9,27,14,green,139
34,Sarmiento 849,08-11-19,20:03:58,9,24,13,green,157
41,Mitre 446,08-11-19,20:02:45,4,16,8,green,59
42,Mitre 552,08-11-19,20:04:00,4,19,10,green,133
48,Alem 770,08-11-19,20:01:46,3,17,9,green,119
51,Chacabuco 562,08-11-19,20:01:45,7,21,14,green,113
52,Chacabuco 646,08-11-19,20:00:28,2,21,10,green,106
62,9 de Julio 753,08-11-19,20:00:26,8,21,14,green,160
63,9 de Julio 843,08-11-19,20:00:25,2,14,9,green,104
66,Rodriguez 846,08-11-19,20:01:43,1,16,10,green,110
74,Maipu 653,08-11-19,20:04:51,4,20,10,green,129
75,Maipu 333,08-11-19,20:00:55,5,31,10,green,136
82,General Paz 647,08-11-19,20:02:09,2,34,14,green,138
83,General Paz 739,08-11-19,20:03:28,2,18,10,green,100
3,San Martín 452,08-11-19,20:09:10,2,19,10,green,88
4,Rodriguez 552,08-11-19,20:08:45,7,28,12,green,171
11,San Martín 658,08-11-19,20:06:51,5,30,14,green,282
19,Sarmiento 543,08-11-19,20:09:49,6,22,15,green,146
27,General Pinto 843,08-11-19,20:05:35,7,22,13,green,200
33,Sarmiento 755,08-11-19,20:08:42,3,32,13,green,190
34,Sarmiento 849,08-11-19,20:08:20,8,24,13,green,159
43,Mitre 648,08-11-19,20:10:11,4,20,10,green,125
45,Alem 480,08-11-19,20:00:07,7,29,13,green,238
52,Chacabuco 646,08-11-19,20:05:24,1,21,10,green,107
58,Yrigoyen 847,08-11-19,20:07:34,3,24,15,green,127
60,Fuerte Independencia 349,08-11-19,20:05:59,2,44,12,green,103
61,Chacabuco 357,08-11-19,20:07:13,4,22,14,green,148
73,Maipu 547,08-11-19,20:09:23,2,21,13,green,91
90,Av. España 843,08-11-19,20:06:01,4,15,5,green,46
5,9 de Julio 441,08-11-19,20:12:40,12,26,20,green,260
6,General Pinto 759,08-11-19,20:11:13,8,30,14,green,222
20,General Pinto 490,08-11-19,20:10:23,3,24,13,green,130
34,Sarmiento 849,08-11-19,20:11:39,7,24,13,green,160
39,Chacabuco 442,08-11-19,20:13:42,4,25,15,green,150
41,Mitre 446,08-11-19,20:02:45,3,16,8,green,59
47,Alem 658,08-11-19,20:13:01,3,18,11,green,125
48,Alem 770,08-11-19,20:01:46,2,17,9,green,119
53,Chacabuco 752,08-11-19,20:14:23,5,21,9,green,91
55,14 de Julio 467,08-11-19,20:13:19,2,13,7,green,59
57,Yrigoyen 753,08-11-19,20:10:28,5,24,12,green,135
75,Maipu 333,08-11-19,20:14:07,4,31,10,green,137
91,Av. España 957,08-11-19,20:10:47,1,13,4,green,55
9,San Martín 560,08-11-19,20:00:13,11,22,13,green,53
19,Sarmiento 543,08-11-19,20:17:56,5,22,15,green,147
20,General Pinto 490,08-11-19,20:10:23,2,24,13,green,130
36,Mitre 758,08-11-19,20:18:33,2,15,7,green,89
38,Mitre 948,08-11-19,20:17:25,5,20,9,green,87
56,Yrigoyen 557,08-11-19,20:15:42,9,26,13,green,142
58,Yrigoyen 847,08-11-19,20:17:27,2,24,15,green,128
59,Yrigoyen 655,08-11-19,09:35:38,3,48,4,red,4
62,9 de Julio 753,08-11-19,20:18:02,7,21,14,green,161
65,Rodriguez 746,08-11-19,20:18:13,5,23,10,green,162
82,General Paz 647,08-11-19,20:19:14,1,34,14,green,139
83,General Paz 739,08-11-19,20:19:24,1,18,10,green,101
89,Av. España 737,08-11-19,20:19:11,2,19,7,green,114
94,Av. España 436,08-11-19,20:15:24,0,,2,green,20
98,Av. España 864,08-11-19,20:19:26,0,,5,green,40
7,San Martín 758,08-11-19,20:23:31,5,28,11,green,122
19,Sarmiento 543,08-11-19,20:22:01,4,22,15,green,148
27,General Pinto 843,08-11-19,20:24:35,6,22,13,green,201
62,9 de Julio 753,08-11-19,20:22:22,6,21,14,green,162
99,Av. España 970,08-11-19,20:21:41,0,,5,green,38
6,General Pinto 759,08-11-19,20:27:55,7,30,14,green,223
7,San Martín 758,08-11-19,20:27:47,4,28,11,green,123
21,Belgrano 540,08-11-19,20:25:49,5,29,20,green,197
29,San Martín 364,08-11-19,20:26:27,5,19,10,green,95
32,Sarmiento 453,08-11-19,20:26:40,8,27,14,green,140
33,Sarmiento 755,08-11-19,20:08:42,2,32,13,green,190
34,Sarmiento 849,08-11-19,20:27:02,6,24,13,green,161
42,Mitre 552,08-11-19,20:29:41,3,19,10,green,134
43,Mitre 648,08-11-19,20:27:16,3,20,10,green,126
44,Alem 362,08-11-19,20:27:57,5,26,15,green,150
54,Chacabuco 852,08-11-19,20:00:29,0,23,10,green,70
61,Chacabuco 357,08-11-19,20:30:00,5,22,14,green,149
74,Maipu 653,08-11-19,20:28:44,3,20,10,green,130
91,Av. España 957,08-11-19,20:26:33,0,13,4,green,56
11,San Martín 658,08-11-19,20:31:25,4,30,14,green,283
15,General Pinto 631,08-11-19,20:31:02,8,25,13,green,136
29,San Martín 364,08-11-19,20:33:58,4,19,10,green,96
34,Sarmiento 849,08-11-19,20:32:48,5,24,13,green,162
38,Mitre 948,08-11-19,20:17:25,4,20,9,green,87
39,Chacabuco 442,08-11-19,20:35:15,3,25,15,green,152
51,Chacabuco 562,08-11-19,20:32:40,6,21,14,green,114
52,Chacabuco 646,08-11-19,20:32:38,0,21,10,green,110
81,General Paz 547,08-11-19,20:31:15,1,17,8,green,85
84,General Paz 845,08-11-19,20:33:12,1,18,10,green,88
10,Rodriguez 654,08-11-19,20:38:23,6,24,10,green,111
27,General Pinto 843,08-11-19,20:24:35,4,22,13,green,201
37,Mitre 846,08-11-19,20:01:22,2,20,7,orange,94
38,Mitre 948,08-11-19,20:36:35,3,20,9,green,88
39,Chacabuco 442,08-11-19,20:35:15,2,25,15,green,152
44,Alem 362,08-11-19,20:37:31,4,26,15,green,151
46,Alem 556,08-11-19,20:39:25,8,24,13,green,154
83,General Paz 739,08-11-19,20:19:24,0,18,10,green,101
5,9 de Julio 441,08-11-19,20:43:43,11,26,20,green,261
22,Belgrano 768,08-11-19,20:40:51,1,35,18,green,211
29,San Martín 364,08-11-19,20:41:55,3,19,10,green,97
32,Sarmiento 453,08-11-19,20:43:08,7,27,14,green,141
37,Mitre 846,08-11-19,20:41:55,1,20,7,green,96
46,Alem 556,08-11-19,20:41:49,6,24,13,green,156
57,Yrigoyen 753,08-11-19,20:44:13,4,24,12,green,136
74,Maipu 653,08-11-19,20:43:27,2,20,10,green,131
10,Rodriguez 654,08-11-19,20:49:05,5,24,10,green,112
15,General Pinto 631,08-11-19,20:49:39,6,25,13,green,138
44,Alem 362,08-11-19,20:45:35,3,26,15,green,152
2,General Pinto 545,08-11-19,20:54:42,0,27,15,green,224
4,Rodriguez 552,08-11-19,20:54:49,6,28,12,green,172
6,General Pinto 759,08-11-19,20:53:40,5,30,14,green,224
34,Sarmiento 849,08-11-19,20:36:39,4,24,13,green,163
45,Alem 480,08-11-19,20:17:54,6,29,13,orange,239
53,Chacabuco 752,08-11-19,20:54:04,4,21,9,green,92
61,Chacabuco 357,08-11-19,20:53:25,4,22,14,green,150
63,9 de Julio 843,08-11-19,20:51:50,1,14,9,green,105
74,Maipu 653,08-11-19,20:43:27,1,20,10,green,131
6,General Pinto 759,08-11-19,20:58:54,3,30,14,green,226
22,Belgrano 768,08-11-19,20:40:51,0,35,18,green,211
51,Chacabuco 562,08-11-19,21:00:07,5,21,14,green,115
81,General Paz 547,08-11-19,20:59:46,0,17,8,green,87
82,General Paz 647,08-11-19,20:33:24,0,34,14,green,140
5,9 de Julio 441,08-11-19,21:04:14,10,26,20,green,265
7,San Martín 758,08-11-19,21:03:23,3,28,11,green,124
46,Alem 556,08-11-19,21:01:19,5,24,13,green,157
62,9 de Julio 753,08-11-19,21:00:24,5,21,14,green,162
27,General Pinto 843,08-11-19,21:00:30,3,22,13,green,201
58,Yrigoyen 847,08-11-19,21:08:34,1,24,15,green,129
65,Rodriguez 746,08-11-19,21:00:33,4,23,10,green,162
75,Maipu 333,08-11-19,21:08:50,3,31,10,green,138
6,General Pinto 759,08-11-19,21:13:04,2,30,14,green,227
20,General Pinto 490,08-11-19,21:14:22,1,24,13,green,131
11,San Martín 658,08-11-19,21:15:51,3,30,14,green,285
27,General Pinto 843,08-11-19,21:18:11,2,22,13,green,202
38,Mitre 948,08-11-19,21:16:34,2,20,9,green,89
51,Chacabuco 562,08-11-19,21:00:07,4,21,14,green,115
53,Chacabuco 752,08-11-19,21:16:41,3,21,9,green,93
61,Chacabuco 357,08-11-19,21:18:55,3,22,14,green,151
64,Rodriguez 348,08-11-19,21:24:00,1,17,7,green,85
41,Mitre 446,08-11-19,21:36:05,2,16,8,green,60
49,Alem 852,08-11-19,20:00:36,2,12,7,red,80
49,Alem 852,08-11-19,20:00:36,1,12,7,red,80
60,Fuerte Independencia 349,08-11-19,21:44:37,1,44,12,green,104
89,Av. España 737,08-11-19,21:39:58,1,19,7,green,115
90,Av. España 843,08-11-19,21:44:28,3,15,5,green,47
56,Yrigoyen 557,08-11-19,21:45:15,8,26,13,green,143
69,14 de Julio 657,08-11-19,21:00:49,1,10,6,orange,31
58,Yrigoyen 847,08-11-19,22:00:27,0,24,15,green,129
57,Yrigoyen 753,08-11-19,22:11:35,3,24,12,green,138
34,Sarmiento 849,08-11-19,22:31:45,3,24,13,green,164
44,Alem 362,08-11-19,22:35:48,2,26,15,green,156
